"lessonNumber","lessonKey","section","syllabusId","objectiveId","atomicObjective","defaultVisibleTeachingEvidence","materialTypes","materialTitles","questionIds","pastPaperReference","reviewStatus","desktopEvidence","mobileEvidence","confidence"
"027","S4-L07","4","S4.15","S4.15.A09","XOR #n / Bn / &n Bitwise XOR operation of the contents of ACC with the operand","AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks","flow | worked-example | reviewed-visual","Mechanism in examinable order | AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks: complete worked route | Binary shifts: logical, arithmetic, cyclic","V3-Q-L025-02","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-027.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-027.png","high"
"027","S4-L07","4","S4.15","S4.15.A10","XOR <address> Bitwise XOR operation of the contents of ACC with the contents of <address>","AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks","flow | worked-example | reviewed-visual","Mechanism in examinable order | AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks: complete worked route | Binary shifts: logical, arithmetic, cyclic","V3-Q-L025-02","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-027.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-027.png","high"
"027","S4-L07","4","S4.15","S4.15.A11","OR #n / Bn / &n Bitwise OR operation of the contents of ACC with the operand","AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks","flow | worked-example | reviewed-visual","Mechanism in examinable order | AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks: complete worked route | Binary shifts: logical, arithmetic, cyclic","V3-025-S4.15-CHECK","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-027.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-027.png","high"
"027","S4-L07","4","S4.15","S4.15.A12","OR <address> Bitwise OR operation of the contents of ACC with the contents of <address>","AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks","flow | worked-example | reviewed-visual","Mechanism in examinable order | AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks: complete worked route | Binary shifts: logical, arithmetic, cyclic","V3-025-S4.15-CHECK","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-027.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-027.png","high"
"027","S4-L07","4","S4.15","S4.15.A13","LSL #n Bits in ACC are shifted logically n places to the left. Zeros are introduced on the right hand end","AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks","flow | worked-example | reviewed-visual","Mechanism in examinable order | AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks: complete worked route | Binary shifts: logical, arithmetic, cyclic","V3-Q-L025-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-027.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-027.png","high"
"027","S4-L07","4","S4.15","S4.15.A14","LSR #n Bits in ACC are shifted logically n places to the right. Zeros are introduced on the left hand end","AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks","flow | worked-example | reviewed-visual","Mechanism in examinable order | AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks: complete worked route | Binary shifts: logical, arithmetic, cyclic","V3-Q-L025-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-027.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-027.png","high"
"027","S4-L07","4","S4.15","S4.15.A15","<label>: <opcode> <operand> Labels an instruction","AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks","flow | worked-example | reviewed-visual","Mechanism in examinable order | AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks: complete worked route | Binary shifts: logical, arithmetic, cyclic","V3-025-S4.15-CHECK","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-027.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-027.png","high"
"027","S4-L07","4","S4.15","S4.15.A16","<label>: <data> Gives a symbolic address <label> to the memory location with contents <data>","AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks","flow | worked-example | reviewed-visual","Mechanism in examinable order | AND, OR, XOR, LSL and LSR for bit manipulation, including testing/setting bits with masks: complete worked route | Binary shifts: logical, arithmetic, cyclic","V3-025-S4.15-CHECK","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-027.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-027.png","high"
"028","S5-L01","5","S5.01","S5.01.A01","Explain why a computer system requires an operating system.","Why an operating system is required and its memory, file, security, hardware and process management roles","analogy | table | worked-example | reviewed-visual","Translate, inspect, link and deliver | Decision evidence | Why an operating system is required and its memory, file, security, hardware and process management roles: complete worked route | Operating system: the main coordinator","V3-Q-L026-01","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-028.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-028.png","high"
"028","S5-L01","5","S5.01","S5.01.A02","Explain operating-system memory management.","Why an operating system is required and its memory, file, security, hardware and process management roles","analogy | table | worked-example | reviewed-visual","Translate, inspect, link and deliver | Decision evidence | Why an operating system is required and its memory, file, security, hardware and process management roles: complete worked route | Operating system: the main coordinator","V3-Q-L026-01 | V3-Q-L026-02 | V3-Q-L026-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-028.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-028.png","high"
"028","S5-L01","5","S5.01","S5.01.A03","Explain operating-system file management.","Why an operating system is required and its memory, file, security, hardware and process management roles","analogy | table | worked-example | reviewed-visual","Translate, inspect, link and deliver | Decision evidence | Why an operating system is required and its memory, file, security, hardware and process management roles: complete worked route | Operating system: the main coordinator","V3-Q-L026-01 | V3-Q-L026-02 | V3-Q-L026-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-028.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-028.png","high"
"028","S5-L01","5","S5.01","S5.01.A04","Explain operating-system security management.","Why an operating system is required and its memory, file, security, hardware and process management roles","analogy | table | worked-example | reviewed-visual","Translate, inspect, link and deliver | Decision evidence | Why an operating system is required and its memory, file, security, hardware and process management roles: complete worked route | Operating system: the main coordinator","V3-Q-L026-01 | V3-Q-L026-02 | V3-Q-L026-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-028.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-028.png","high"
"028","S5-L01","5","S5.01","S5.01.A05","Explain operating-system hardware and peripheral management.","Why an operating system is required and its memory, file, security, hardware and process management roles","analogy | table | worked-example | reviewed-visual","Translate, inspect, link and deliver | Decision evidence | Why an operating system is required and its memory, file, security, hardware and process management roles: complete worked route | Operating system: the main coordinator","V3-Q-L026-02","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-028.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-028.png","high"
"028","S5-L01","5","S5.01","S5.01.A06","Explain operating-system process management.","Why an operating system is required and its memory, file, security, hardware and process management roles","analogy | table | worked-example | reviewed-visual","Translate, inspect, link and deliver | Decision evidence | Why an operating system is required and its memory, file, security, hardware and process management roles: complete worked route | Operating system: the main coordinator","V3-Q-L026-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-028.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-028.png","high"
"029","S5-L02","5","S5.02","S5.02.A01","Explain the purpose of a disk formatter.","Disk formatter, antivirus, defragmentation, disk analysis/repair, compression and backup utilities","cards | worked-example | reviewed-visual","Structure and relationships | Disk formatter, antivirus, defragmentation, disk analysis/repair, compression and backup utilities: complete worked route | Choose the required utility by its operation","V3-Q-L027-02 | V3-Q-L027-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-029.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-029.png","high"
"029","S5-L02","5","S5.02","S5.02.A02","Explain the purpose of a virus checker.","Disk formatter, antivirus, defragmentation, disk analysis/repair, compression and backup utilities","cards | worked-example | reviewed-visual","Structure and relationships | Disk formatter, antivirus, defragmentation, disk analysis/repair, compression and backup utilities: complete worked route | Choose the required utility by its operation","V3-Q-L027-02 | V3-Q-L027-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-029.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-029.png","high"
"029","S5-L02","5","S5.02","S5.02.A03","Explain the purpose of defragmentation software.","Disk formatter, antivirus, defragmentation, disk analysis/repair, compression and backup utilities","cards | worked-example | reviewed-visual","Structure and relationships | Disk formatter, antivirus, defragmentation, disk analysis/repair, compression and backup utilities: complete worked route | Choose the required utility by its operation","V3-Q-L027-01 | V3-Q-L027-02","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-029.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-029.png","high"
"029","S5-L02","5","S5.02","S5.02.A04","Explain the purpose of disk analysis and repair software.","Disk formatter, antivirus, defragmentation, disk analysis/repair, compression and backup utilities","cards | worked-example | reviewed-visual","Structure and relationships | Disk formatter, antivirus, defragmentation, disk analysis/repair, compression and backup utilities: complete worked route | Choose the required utility by its operation","V3-Q-L027-01 | V3-Q-L027-02","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-029.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-029.png","high"
"029","S5-L02","5","S5.02","S5.02.A05","Explain the purpose of file-compression utilities.","Disk formatter, antivirus, defragmentation, disk analysis/repair, compression and backup utilities","cards | worked-example | reviewed-visual","Structure and relationships | Disk formatter, antivirus, defragmentation, disk analysis/repair, compression and backup utilities: complete worked route | Choose the required utility by its operation","V3-027-S5.02-CHECK","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-029.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-029.png","high"
"029","S5-L02","5","S5.02","S5.02.A06","Explain the purpose of backup software.","Disk formatter, antivirus, defragmentation, disk analysis/repair, compression and backup utilities","cards | worked-example | reviewed-visual","Structure and relationships | Disk formatter, antivirus, defragmentation, disk analysis/repair, compression and backup utilities: complete worked route | Choose the required utility by its operation","V3-027-S5.02-CHECK","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-029.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-029.png","high"
