"asset_id","title","path","ownership_status","requirement_ids","allowed_lesson_ids","rollout_status","source_old_lessons","delivery","reasons"
"stage10-lesson-142-subroutines","Use functions for returned values and procedures for actions","assets/diagrams/stage10-infographics/stage10-lesson-142-subroutines.jpg","review-only","","","inventory-only","142","OPTIONAL / EXTEND",""
"stage10-lesson-142-validation","Review fragments often need input checks","assets/diagrams/stage10-infographics/stage10-lesson-142-validation.jpg","review-only","","","inventory-only","142","OPTIONAL / EXTEND",""
"stage10-lesson-143-agile","Why short feedback cycles support change","assets/diagrams/stage10-infographics/stage10-lesson-143-agile.jpg","inventory-only","","","inventory-only","143","OPTIONAL / EXTEND",""
"stage10-lesson-143-artefacts","Why artefacts make decisions traceable","assets/diagrams/stage10-infographics/stage10-lesson-143-artefacts.jpg","inventory-only","","","inventory-only","143","OPTIONAL / EXTEND",""
"stage10-lesson-143-compare","How project conditions choose a model","assets/diagrams/stage10-infographics/stage10-lesson-143-compare.jpg","inventory-only","","","inventory-only","143","OPTIONAL / EXTEND",""
"stage10-lesson-143-iterative","Why repeated cycles expose mistakes","assets/diagrams/stage10-infographics/stage10-lesson-143-iterative.jpg","inventory-only","","","inventory-only","143","OPTIONAL / EXTEND",""
"stage10-lesson-143-purpose","Why a lifecycle reduces uncertainty","assets/diagrams/stage10-infographics/stage10-lesson-143-purpose.jpg","inventory-only","","","inventory-only","143","OPTIONAL / EXTEND",""
"stage10-lesson-143-rad","Rapid application development (RAD)","assets/diagrams/stage10-infographics/stage10-lesson-143-rad.jpg","assigned","S12.01","081","whole-course-active","143","CORE / TEACH","Reviewed syllabus visualEvidence contract"
"stage10-lesson-143-stages","How one stage supplies the next","assets/diagrams/stage10-infographics/stage10-lesson-143-stages.jpg","inventory-only","","","inventory-only","143","OPTIONAL / EXTEND",""
"stage10-lesson-143-waterfall","Why sequence helps and resists change","assets/diagrams/stage10-infographics/stage10-lesson-143-waterfall.jpg","inventory-only","","","inventory-only","143","OPTIONAL / EXTEND",""
"stage10-lesson-144-acceptance","Acceptance tests check whether requirements are met","assets/diagrams/stage10-infographics/stage10-lesson-144-acceptance.jpg","inventory-only","","","inventory-only","144","OPTIONAL / EXTEND",""
"stage10-lesson-144-analysis","Analysis turns user needs into a requirements specification","assets/diagrams/stage10-infographics/stage10-lesson-144-analysis.jpg","inventory-only","","","inventory-only","144","OPTIONAL / EXTEND",""
"stage10-lesson-144-criteria-tool","Is the criterion testable?","assets/diagrams/stage10-infographics/stage10-lesson-144-criteria-tool.jpg","inventory-only","","","inventory-only","144","OPTIONAL / EXTEND",""
"stage10-lesson-144-functional","Functional requirements describe what the system must do","assets/diagrams/stage10-infographics/stage10-lesson-144-functional.jpg","inventory-only","","","inventory-only","144","OPTIONAL / EXTEND",""
"stage10-lesson-144-non-functional","Non-functional requirements describe qualities or constraints","assets/diagrams/stage10-infographics/stage10-lesson-144-non-functional.jpg","inventory-only","","","inventory-only","144","OPTIONAL / EXTEND",""
"stage10-lesson-144-rewriter","Turn vague requests into stronger requirements","assets/diagrams/stage10-infographics/stage10-lesson-144-rewriter.jpg","inventory-only","","","inventory-only","144","OPTIONAL / EXTEND",""
"stage10-lesson-144-stakeholders","Different users reveal different requirements","assets/diagrams/stage10-infographics/stage10-lesson-144-stakeholders.jpg","inventory-only","","","inventory-only","144","OPTIONAL / EXTEND",""
"stage10-lesson-144-success","Success criteria make evaluation possible","assets/diagrams/stage10-infographics/stage10-lesson-144-success.jpg","inventory-only","","","inventory-only","144","OPTIONAL / EXTEND",""
"stage10-lesson-145-algorithms","Structure charts, derived pseudocode and state transitions","assets/diagrams/stage10-infographics/stage10-lesson-145-algorithms.jpg","assigned","S12.02;S12.03","082","whole-course-active","144","CORE / TEACH","The visual primarily explains structure charts and derived pseudocode.;Reviewed syllabus visualEvidence contract"
"stage10-lesson-145-dictionary-tool","Inspect a field definition","assets/diagrams/stage10-infographics/stage10-lesson-145-dictionary-tool.jpg","inventory-only","","","inventory-only","145","OPTIONAL / EXTEND",""
"stage10-lesson-145-dictionary","A data dictionary defines each data item consistently","assets/diagrams/stage10-infographics/stage10-lesson-145-dictionary.jpg","inventory-only","","","inventory-only","145","OPTIONAL / EXTEND",""
"stage10-lesson-145-interfaces","Interface designs show how users will enter data and navigate the system","assets/diagrams/stage10-infographics/stage10-lesson-145-interfaces.jpg","inventory-only","","","inventory-only","145","OPTIONAL / EXTEND",""
"stage10-lesson-145-lifecycle","Design documentation supports implementation, testing and maintenance","assets/diagrams/stage10-infographics/stage10-lesson-145-lifecycle.jpg","inventory-only","","","inventory-only","145","OPTIONAL / EXTEND",""
"stage10-lesson-145-purpose","Design documents translate requirements into a buildable plan","assets/diagrams/stage10-infographics/stage10-lesson-145-purpose.jpg","inventory-only","","","inventory-only","145","OPTIONAL / EXTEND",""
"stage10-lesson-145-traceability","Traceability keeps the design connected to the original need","assets/diagrams/stage10-infographics/stage10-lesson-145-traceability.jpg","inventory-only","","","inventory-only","145","OPTIONAL / EXTEND",""
"stage10-lesson-146-changeover","Test strategy and test plan are different documents","assets/diagrams/stage10-infographics/stage10-lesson-146-changeover.jpg","assigned","S12.06","086","whole-course-active","146","CORE / TEACH","Reviewed syllabus visualEvidence contract"
"stage10-lesson-146-data-tool","Classify input for NumberOfStudents, valid range 1 to 30","assets/diagrams/stage10-infographics/stage10-lesson-146-data-tool.jpg","inventory-only","","","inventory-only","146","OPTIONAL / EXTEND",""
"stage10-lesson-146-evaluation","Evaluation uses requirements and measurable success criteria","assets/diagrams/stage10-infographics/stage10-lesson-146-evaluation.jpg","inventory-only","","","inventory-only","146","OPTIONAL / EXTEND",""
"stage10-lesson-146-implementation","Implementation turns the design into a working system","assets/diagrams/stage10-infographics/stage10-lesson-146-implementation.jpg","inventory-only","","","inventory-only","146","OPTIONAL / EXTEND",""
"stage10-lesson-146-maintenance","Maintenance changes a system after it has been delivered","assets/diagrams/stage10-infographics/stage10-lesson-146-maintenance.jpg","assigned","S12.08","088","whole-course-active","146","CORE / TEACH","Reviewed syllabus visualEvidence contract"
"stage10-lesson-146-stage-tool","Which lifecycle stage is being described?","assets/diagrams/stage10-infographics/stage10-lesson-146-stage-tool.jpg","inventory-only","","","inventory-only","146","OPTIONAL / EXTEND",""
"stage10-lesson-146-test-data","Good testing uses different categories of data","assets/diagrams/stage10-infographics/stage10-lesson-146-test-data.jpg","assigned","S12.05","085","whole-course-active","146","CORE / TEACH","Reviewed syllabus visualEvidence contract"
"stage10-lesson-146-testing","Testing is planned evidence that the system behaves as expected","assets/diagrams/stage10-infographics/stage10-lesson-146-testing.jpg","inventory-only","","","inventory-only","146","OPTIONAL / EXTEND",""
"stage10-lesson-147-analysis","From vague request to measurable criteria","assets/diagrams/stage10-infographics/stage10-lesson-147-analysis.jpg","review-only","","","inventory-only","147","OPTIONAL / EXTEND",""
"stage10-lesson-147-answer-tool","Turn a weak line into a mark-worthy line","assets/diagrams/stage10-infographics/stage10-lesson-147-answer-tool.jpg","review-only","","","inventory-only","147","OPTIONAL / EXTEND",""
"stage10-lesson-147-case-tool","Identify the Section 12 concept","assets/diagrams/stage10-infographics/stage10-lesson-147-case-tool.jpg","review-only","","","inventory-only","147","OPTIONAL / EXTEND",""
"stage10-lesson-147-case","School activity sign-up system","assets/diagrams/stage10-infographics/stage10-lesson-147-case.jpg","review-only","","","inventory-only","147","OPTIONAL / EXTEND",""
"stage10-lesson-147-commands","Match response depth to the command","assets/diagrams/stage10-infographics/stage10-lesson-147-commands.jpg","review-only","","","inventory-only","147","OPTIONAL / EXTEND",""
"stage10-lesson-147-design","Design answers must name the artefact","assets/diagrams/stage10-infographics/stage10-lesson-147-design.jpg","review-only","","","inventory-only","147","OPTIONAL / EXTEND",""
"stage10-lesson-147-evaluation","After release, classify changes and judge success with evidence","assets/diagrams/stage10-infographics/stage10-lesson-147-evaluation.jpg","review-only","","","inventory-only","147","OPTIONAL / EXTEND",""
"stage10-lesson-147-lifecycle","One scenario, many stages","assets/diagrams/stage10-infographics/stage10-lesson-147-lifecycle.jpg","review-only","","","inventory-only","147","OPTIONAL / EXTEND",""
"stage10-lesson-147-testing","Test cases need data, expected result and purpose","assets/diagrams/stage10-infographics/stage10-lesson-147-testing.jpg","review-only","","","inventory-only","147","OPTIONAL / EXTEND",""
"stage10-lesson-148-algorithms","Good pseudocode is precise enough to trace","assets/diagrams/stage10-infographics/stage10-lesson-148-algorithms.jpg","review-only","","","inventory-only","148","OPTIONAL / EXTEND",""
"stage10-lesson-148-files","Persistent data needs clear read/write logic","assets/diagrams/stage10-infographics/stage10-lesson-148-files.jpg","review-only","","","inventory-only","148","OPTIONAL / EXTEND",""
"stage10-lesson-148-selection","The reason matters more than the name","assets/diagrams/stage10-infographics/stage10-lesson-148-selection.jpg","review-only","","","inventory-only","148","OPTIONAL / EXTEND",""
"stage10-lesson-148-strategy","Choose the tool before writing the answer","assets/diagrams/stage10-infographics/stage10-lesson-148-strategy.jpg","review-only","","","inventory-only","148","OPTIONAL / EXTEND",""
"stage10-lesson-148-structure-tool","Choose the structure and explain why","assets/diagrams/stage10-infographics/stage10-lesson-148-structure-tool.jpg","review-only","","","inventory-only","148","OPTIONAL / EXTEND",""
"stage10-lesson-148-structures","Choose structures by how the data is used","assets/diagrams/stage10-infographics/stage10-lesson-148-structures.jpg","review-only","","","inventory-only","148","OPTIONAL / EXTEND",""
"stage10-lesson-148-trace-tool","Calculate Total for the selected score list","assets/diagrams/stage10-infographics/stage10-lesson-148-trace-tool.jpg","review-only","","","inventory-only","148","OPTIONAL / EXTEND",""
"stage10-lesson-149-construct-tool","Identify the construct from the scenario","assets/diagrams/stage10-infographics/stage10-lesson-149-construct-tool.jpg","review-only","","","inventory-only","149","OPTIONAL / EXTEND",""
"stage10-lesson-149-constructs","Constructs control the order in which statements run","assets/diagrams/stage10-infographics/stage10-lesson-149-constructs.jpg","review-only","","","inventory-only","149","OPTIONAL / EXTEND",""
"stage10-lesson-149-file-tool","Choose READ, WRITE or APPEND","assets/diagrams/stage10-infographics/stage10-lesson-149-file-tool.jpg","review-only","","","inventory-only","149","OPTIONAL / EXTEND",""
"stage10-lesson-149-files","Open the file in the correct mode, process records, then close it","assets/diagrams/stage10-infographics/stage10-lesson-149-files.jpg","review-only","","","inventory-only","149","OPTIONAL / EXTEND",""
"stage10-lesson-149-iteration","Choose the loop by what is known before the loop starts","assets/diagrams/stage10-infographics/stage10-lesson-149-iteration.jpg","review-only","","","inventory-only","149","OPTIONAL / EXTEND",""
"stage10-lesson-149-selection","Use IF for decisions, CASE for clean multi-way choices","assets/diagrams/stage10-infographics/stage10-lesson-149-selection.jpg","review-only","","","inventory-only","149","OPTIONAL / EXTEND",""
"stage10-lesson-149-subprograms","Subprograms reduce repetition and make code testable","assets/diagrams/stage10-infographics/stage10-lesson-149-subprograms.jpg","review-only","","","inventory-only","149","OPTIONAL / EXTEND",""
"stage10-lesson-149-validation","Validation rejects unsuitable input before it damages the logic","assets/diagrams/stage10-infographics/stage10-lesson-149-validation.jpg","review-only","","","inventory-only","149","OPTIONAL / EXTEND",""
"stage10-lesson-150-constructs","Choose the smallest construct that fits the task","assets/diagrams/stage10-infographics/stage10-lesson-150-constructs.jpg","review-only","","","inventory-only","150","OPTIONAL / EXTEND",""
"stage10-lesson-150-method","The four-pass approach","assets/diagrams/stage10-infographics/stage10-lesson-150-method.jpg","review-only","","","inventory-only","150","OPTIONAL / EXTEND",""
"stage10-lesson-150-quality","Before moving on, ask six questions","assets/diagrams/stage10-infographics/stage10-lesson-150-quality.jpg","review-only","","","inventory-only","150","OPTIONAL / EXTEND",""
"stage10-lesson-150-skeleton-tool","Build the outer shape before details","assets/diagrams/stage10-infographics/stage10-lesson-150-skeleton-tool.jpg","review-only","","","inventory-only","150","OPTIONAL / EXTEND",""
"stage10-lesson-150-timer-tool","Choose a mark value and plan the response","assets/diagrams/stage10-infographics/stage10-lesson-150-timer-tool.jpg","review-only","","","inventory-only","150","OPTIONAL / EXTEND",""
"stage10-lesson-150-timing","Spend time according to marks","assets/diagrams/stage10-infographics/stage10-lesson-150-timing.jpg","review-only","","","inventory-only","150","OPTIONAL / EXTEND",""
"stage10-lesson-151-correction","The four-line correction format","assets/diagrams/stage10-infographics/stage10-lesson-151-correction.jpg","review-only","","","inventory-only","151","OPTIONAL / EXTEND",""
"stage10-lesson-151-marking","Translate feedback into a repeatable checklist","assets/diagrams/stage10-infographics/stage10-lesson-151-marking.jpg","review-only","","","inventory-only","151","OPTIONAL / EXTEND",""
"stage10-lesson-151-sections","Know which skill the mark scheme is testing","assets/diagrams/stage10-infographics/stage10-lesson-151-sections.jpg","review-only","","","inventory-only","151","OPTIONAL / EXTEND",""
"stage10-lesson-151-triage","Sort errors before trying to fix everything","assets/diagrams/stage10-infographics/stage10-lesson-151-triage.jpg","review-only","","","inventory-only","151","OPTIONAL / EXTEND",""
