lesson,section_order,section_id,delivery_group,delivery_role,classroom_activity,minutes,title,status,content_hash
026,15,summary,remediation-v2-stage3-optional-026,OPTIONAL,EXTEND,,Diagnose the bottleneck,Classified,3db653db7a1565eb1c454e933cca7e9ffe1015155979c7e5676066181734f986
026,16,homework,homework,AFTER_CLASS,HOMEWORK,,Clear tasks,Classified,1c0383a529c8252ca71557c809cce131dddf8060f0bff6f40402c21227f18a5b
027,1,overview,overview,CORE,TEACH,,A complete answer states the relevant mechanism precisely.,Classified,7667d78bfdc537b20e3406f0431be0a948d1065b234ade60dc93f6897ae783bd
027,2,delivery-02,overview,CORE,TEACH,,Why this matters,Classified,66a3452110a790ceafbbb12418da8d0f86757a6353e7d324b4fac24e852de8fe
027,3,hook,hook,CORE,ASK,,Three short clues. Which topic is each one testing?,Classified,c75bbf98a8268251f270ad307a1a44cff8e554d53b5fb337ab0a8751c948a31f
027,4,map,map,CORE,TEACH,,Section 2 in one page,Classified,056b8f58921aaaf563a7d473a8d218e6f19422c1d82d7a1450b2f118d87bc154
027,5,explanation-map,map,OPTIONAL,EXTEND,,Section 2 in one page,Classified,2257fdfcf841b70af2487db475ab92899c938c8c0504e5240a5a72bb0d87bed8
027,6,precision,precision,CORE,TEACH,,Precision rules for Section 2 answers,Classified,f9f323a1dce411926f8f0e00920ac7c41aefae1fa091e56d689e3787a336c7cf
027,7,explanation-precision,precision,OPTIONAL,EXTEND,,Precision rules for Section 2 answers,Classified,91864c5cb61ca5446450104e547b1393bd38c261de5f0cc85e4cc39a107bed9e
027,8,tool,tool,OPTIONAL,PRACTISE,,Topic identifier,Classified,564a5a7b081eaeb37a55503f254ee1d6a7754157b522975a7e3d185cc779a16d
027,9,examples,examples,CORE,TEACH,,Annotate what earns marks,Classified,2fef09a26f39059549e268675e3bbccaad9c24f06776a233e2ae2897ed1373ab
027,10,practice,practice,CORE,PRACTISE,,Practice with instant checking,Classified,fafed6115d38e19c085546f5ecf5a7672c952490ca36d9717594da21f9005877
027,11,debug,debug,CORE,CHECK,,Rewrite vague answers into mark-worthy answers,Classified,f0ae25489c9b5fda33c4ac1e7c0cf017959f491dcf2a3ca5f624f52a08124c0b
027,12,exam,exam,CORE,EXAM,,Mixed Section 2 questions with expandable MS,Classified,1d4dd8837a133a90522f123c929ede30b632a183adaba6a211c23920a39596a3
027,13,summary,summary,CORE,CHECK,,The Section 2 answer pattern,Classified,a7f03dddc738da15f6448a9d0a3ba1b22e5f02eea83ce4ae1477e95c62142665
027,14,homework,homework,AFTER_CLASS,HOMEWORK,,Section 2 correction pack,Classified,645cbdbe2d7391d6a352289389d68bf75f52d08b0c59930b4999f17850c9cea8
028,1,stage2-completion,stage2-completion,CORE,TEACH,,"Why computer systems need input, output and storage",Classified,ab5a69d1d15f6c78da516f6f2fd1116898603cf00de5eb104212cb8ffa099748
028,2,stage2-practice,stage2-practice,CORE,PRACTISE,,"Why computer systems need input, output and storage: apply and assess",Classified,caae47c2585bcd943bf55c2a8f35a20875dacd8d4145df050430e4b55e6bf977
028,3,overview,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,A computer system contains components with distinct functions.,Classified,327c332996bf8b9896f5d96f101be922321c9527548ea59c0a75d95d4fd999fa
028,4,delivery-02,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,Why this matters,Classified,dad084432e3c49680f534f400c2975807afe0afd49ff179940db7429d21b6a42
028,5,hook,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,"A phone scans a QR code, checks the ticket, saves the record and shows ""Entry allowed"". Which part does each job?",Classified,5436f37a400a9e4e4d73b363cf9e6b1b88099b01ed939409c11b41928b04ebad
028,6,flow,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,The basic system flow,Classified,f8442e39ed7b5c85eb84090b08c23a7222586fcd3b097f2207562b669c30c8ac
028,7,explanation-flow,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,The basic system flow,Classified,09c9166a2d66fd99d14cc759eaad991e6fb9b82426addcb2f16fc1bc1ebfbe7f
028,8,components,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,Component roles and examples,Classified,584da999f38592a7623d2590d7eccb4d70cfd8f0c208e1b0f99dfd94c2923720
028,9,explanation-components,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,Component roles and examples,Classified,5b620a4819754a660ca8bde93628a91b389b665d99407404875a68f69a0410a9
028,10,memory-storage,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,Memory is not the same as storage,Classified,20b492b230398141d3b8567701d48ec22cad9a33ce5c4723d3edf1cdc0dfa869
028,11,explanation-memory-storage,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,Memory is not the same as storage,Classified,2d0c3c179e0a1eb861e0bef1e39d2613e338cfbacd7b8bd73fc6a6a78dd8c16e
028,12,tool,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,Component choice helper,Classified,df7ba99d98e41f5097a9f54eafb7d2f9f5dc3d322d3b514320bb69b737ec7ef6
028,13,examples,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,Hardware choices with reasons,Classified,ea7b810898627f48e6832547544181452b5d32d2423a05e1856654c7bcfd65d9
028,14,practice,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,Practice with instant checking,Classified,5ca5af8f97f67f2f2d8808359cb739057fcf02231c410fb89cfab4555251c617
028,15,debug,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,Fix the weak hardware answer,Classified,8914fbfcc372ac4e00d32faadee5d6ba7b4f04a312642ae858bfc5690f79de5b
028,16,exam,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,Questions with expandable MS,Classified,db26b73001c3202ce83021292b531197faead2dcaddfcbbbd0cf8741bb79227d
028,17,summary,remediation-v2-stage3-optional-028,OPTIONAL,EXTEND,,System overview in one chain,Classified,bef1b34cfd8c5e5db59972ce8806c0257c6104c404ac4679e01c3a5616082104
028,18,homework,homework,AFTER_CLASS,HOMEWORK,,Clear tasks,Classified,391bd7aad82fbc89f8f59c149f0750ed74c6ae282b01003d3152d8a9b15c92d2
029,1,stage2-completion,stage2-completion,CORE,TEACH,,"Embedded systems: purpose, benefits and drawbacks",Classified,4cffe218c37dff5366484e5408de45eec26bb22e5ea1df03cd886bb8e874d088
029,2,stage2-practice,stage2-practice,CORE,PRACTISE,,"Embedded systems: purpose, benefits and drawbacks: apply and assess",Classified,3536637fdf4bfccabc49dab85b7de5a6acb980a3f5107e9f7962ecec115d1778
029,3,overview,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,Input is where the computer first meets the messy real world.,Classified,c5347ec9ffdcefe464aa0710d33b1322f5b12c74af40abcbf826df529f021aa0
029,4,delivery-02,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,Why this matters,Classified,14aa73e6830edb9685ba7427591581c5a79055f197a1f570699f018585798314
029,5,hook,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,"A supermarket checkout scans an item, weighs fruit, accepts a typed discount code and reads a loyalty card. Which inputs are being captured?",Classified,dcd921a34e55d68b7c7f05a4fda09144f98883d9b959007b61c45baca7886bcf
029,6,capture,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,What input devices do,Classified,3e109e038e42af5900f8b62742535463a69fef55e98bb21a1a1ee138159045e2
029,7,explanation-capture,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,What input devices do,Classified,00070a25d0f6c48ba936dcbf219acc5e276f70e0fe50e46920c95614aa5b83f2
029,8,devices,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,Common input devices and what they capture,Classified,9810bcba7429eefe49d9b80bb34135b1d97e618b773ace7f0653fe32deb7bcfb
029,9,explanation-devices,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,Common input devices and what they capture,Classified,d9742313f4e8d9588e41c7e501aea6f92418c85da640242f6bb0f660029ec3af
029,10,automatic,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,Manual input vs automatic data capture,Classified,c545351da8a00ff64e73193d8e6da02259229823506277ee4fe70f86bfc4aa0b
029,11,explanation-automatic,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,Manual input vs automatic data capture,Classified,b6f8125f668d31df1b6793e1121764e11935199eae0343f7c48ea9751e6b9ed5
029,12,tool,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,Choose the input device,Classified,4f904f309b5ce323224864e07c4c6eb2a13f247fcd7c9970c62befdababb6bea
029,13,examples,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,From device name to exam-worthy justification,Classified,6e5c0c9e36b5780571362670d83367cefde37896e34e2a3a9368bb43fcb88822
029,14,practice,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,Practice with instant checking,Classified,5ca5af8f97f67f2f2d8808359cb739057fcf02231c410fb89cfab4555251c617
029,15,debug,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,Fix the weak input answer,Classified,d7b80d1a6b994a20df404e0ffec6b2f14870c152e20a897f480bf93bb6c9ba66
029,16,exam,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,Questions with expandable MS,Classified,02e2118751539f8f4d1402d3d159771fc0b7cb081f330a463ab7f0cc27f3a6fa
029,17,summary,remediation-v2-stage3-optional-029,OPTIONAL,EXTEND,,Input device answers need a mechanism,Classified,8210e39b13555aa5e8d6bf7b8d563e9cb6c03db3c541b12c54187ebb85bf6612
029,18,homework,homework,AFTER_CLASS,HOMEWORK,,Clear tasks,Classified,40a24904a8ac410bdddd98102a1e3977dc9094432aa236957dc229e42cb4800b
030,1,stage2-completion,stage2-completion,CORE,TEACH,,"Microphone, touchscreen and VR headset operation",Classified,5b4cac537b15935b322d3d908d9da6910c0b8c1cc6fba496fc05859430896514
030,2,stage2-practice,stage2-practice,CORE,PRACTISE,,"Microphone, touchscreen and VR headset operation: apply and assess",Classified,07fc7e0ffa2192426b8ff7e32500e74eb32201ac104f0e8df81d3b6cbd3d616e
030,3,overview,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,Output is how the computer stops silently thinking and actually tells someone.,Classified,c2238576a123f0dc041f648d1ed061d6dbaf4db8bbef87420561439a376d208b
030,4,delivery-02,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,Why this matters,Classified,54d0b59bbb1d20496f7eff47bc1978bb66315289fcc7ce4cb1789d09258108eb
030,5,hook,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,"A car detects an obstacle. It beeps, flashes a dashboard warning, vibrates the steering wheel and may apply the brakes. Which outputs are being used?",Classified,899a0ec9089ca27e02f19982b84a9caa7403b39d61d9d4d7c64c30281ad0b2bd
030,6,purpose,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,What output devices do,Classified,d3c84ab86214426d2816c4a9b56191595c4287cc79f06c2202566324e0e29c0f
030,7,explanation-purpose,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,What output devices do,Classified,cf6d74ca43c347d24f2e6d027568e7e93655825f4b2d88f1419e7e0924a10752
030,8,devices,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,Common output devices and when they fit,Classified,1cb8c8f5a4650e4d8d554dea327e5556ad91abd34ff7f7cfa1374de4b6e4d230
030,9,explanation-devices,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,Common output devices and when they fit,Classified,1c74b4600bedae50cb2e3b9431cb0203e899c3e8b036d54e8c672017dbd2b574
030,10,feedback,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,User feedback must fit the situation,Classified,ac1fd42219d0cee01d92c31af56e8acf6e86beb67541522b5dd265c120c3614c
030,11,explanation-feedback,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,User feedback must fit the situation,Classified,884bce46600a13a0e0ddbf9122606f544e5c4640fa9cb75aead3b9575ccf2cde
030,12,tool,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,Choose the output device,Classified,d073a07475df76f574396261643e2a1890f892833b4b6dbcd6410161b73d6370
030,13,examples,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,From device name to scenario-linked output,Classified,0639c20faefe41c4a091762658f790736ecd3774456fb34751f26b01ebf31fd8
030,14,practice,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,Practice with instant checking,Classified,5ca5af8f97f67f2f2d8808359cb739057fcf02231c410fb89cfab4555251c617
030,15,debug,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,Fix the weak output answer,Classified,8578124b50348df23f7dba8755f391237f4914b87f53a564a801b6d8e5b177c7
030,16,exam,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,Questions with expandable MS,Classified,5452c951d267857c770eafa6acb861bcaa68e3b07299cf3bf2d6681888dde4e0
030,17,summary,remediation-v2-stage3-optional-030,OPTIONAL,EXTEND,,Output choices depend on who needs the result,Classified,503487e454acde218892afad56a0890aec4337c90121e226ad78c90497912bfc
030,18,homework,homework,AFTER_CLASS,HOMEWORK,,Clear tasks,Classified,bb556b55a3ab0b6b9f51adf6b52dac9665572cfd02f16576ae92701a021c7cb2
031,1,stage2-completion,stage2-completion,CORE,TEACH,,"Output, storage devices and primary memory",Classified,b5ae675088a6bd8f0bc309bb1a16a4463d00d0d6f78e86d10fedc8e1bb1db653
031,2,stage2-practice,stage2-practice,CORE,PRACTISE,,"Output, storage devices and primary memory: apply and assess",Classified,3899064282ffa7008e69ec388cbfa51ec4f3bcd34d82d60d4b517a4cf0f868fe
031,3,overview,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,"Primary storage is the computer's working desk, not its filing cabinet.",Classified,eb4d39166c8324469c94d67a63a0c6d0e6a7fac9c50482b622638f257ffb78dc
031,4,delivery-02,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,Why this matters,Classified,39997d6548982fa76ba7a97997ad75d4424a86694fa5cf267c129b57f30b4560
031,5,hook,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,"Your laptop has 30 browser tabs, a video call and an IDE open. Which memory areas are being stressed?",Classified,967e0ce29424dd86752197fda2a624bcb9066cdfa09bac0c04cb4a88abfd860b
031,6,primary,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,Primary storage is directly involved in current processing,Classified,83e1ba6ddc9b6e2cf32b31653d2076e6a7f927ccdeffc57990c48f8b531a0c39
031,7,explanation-primary,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,Why active data stays close to the CPU,Classified,df97edf0cf75081ba205d22426bb7e90f5e65da6ca298f23dfd0c25780103856
031,8,ram-rom,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,"RAM and ROM: similar letters, very different jobs",Classified,ff581ea3d63d5fcd74136301f260c46e8c70d14dfa3a729e70067da4691e2580
031,9,explanation-ram-rom,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,Why RAM changes while ROM remains stable,Classified,bcc626a2ceea7b353ad3cdea78b1da90cc371b04c2ef2f7dae5d18b3a5080f73
031,10,cache-vm,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,Cache and virtual memory affect performance in opposite directions,Classified,bd2617bd3a6da1a60f536fccab3f44d3f8ef7a9030ee4dc2155eb18a8970147d
031,11,explanation-cache-vm,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,Why cache helps and virtual memory slows,Classified,11c07533253accf04d9269dd3fe11616848946c5e19d6848b67668d426b6dcf3
031,12,tool,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,Choose the memory concept,Classified,c35c4d846cd9848e7899344db0ce5ccb9c008078bf0f33a3e60326c376716827
031,13,examples,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,Precise explanations for primary storage,Classified,83eebc978ca100a6cc8d7dc8ef94ee330f70c54bc3f7b1cd92aa45b99d3707d6
031,14,practice,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,Practice with instant checking,Classified,5ca5af8f97f67f2f2d8808359cb739057fcf02231c410fb89cfab4555251c617
031,15,debug,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,Fix the weak memory answer,Classified,c6f383bc15ffb0986044e0b01e0f88d80a3ed679d7d99e8948502fff84f95c41
031,16,exam,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,Questions with expandable MS,Classified,3df1617b0778b7e61a6a7a461f31081afaa218a0b39149634e8516508a1e4727
031,17,summary,remediation-v2-stage3-optional-031,OPTIONAL,EXTEND,,Primary storage in six exam sentences,Classified,9e57de3f9ab054e676bf5a080701c4e87e628c34b993dcd54a8229661391867d
031,18,homework,homework,AFTER_CLASS,HOMEWORK,,Clear tasks,Classified,0c5835eb95e57283b0c7d808e90d0164118156515500998b8b87a788086eb589
032,1,stage2-completion,stage2-completion,CORE,TEACH,,"Monitoring, control, feedback and required sensors",Classified,45f29ff1b20b2fb34e95610baa5d0791473b7d8c6b285aa565cac1dff25fcd02
032,2,explanation-sensors,sensors,CORE,TEACH,,Required sensor types and applications,Classified,e81fb4860e70bfd6a1cf47e5d806610f8a9750bd142b79b1ed8c8d5c6571ea99
032,3,stage2-practice,stage2-practice,CORE,PRACTISE,,"Monitoring, control, feedback and required sensors: apply and assess",Classified,6500f0ab9c6ec8fa002b6e13d039c854462a26fc312b0bf538793390ca520bdd
032,4,overview,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,Secondary storage is where data survives the power switch.,Classified,af6a5ccd4767dfcd72137b5bf394cbe40791c7b6a69f19e771a41a2ff1e25d33
032,5,delivery-02,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,Why this matters,Classified,2b2fbf6aca63d05b12ef4cbb538e674041c3539c87089952a5aa01f633a97730
032,6,hook,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,"A student stores videos on an external HDD, installs apps on an SSD, shares photos with a flash drive and finds an old DVD. Why are these not all the same?",Classified,b203b72bf6a7b69e0ec607fb5d35416c2b11c41758078c089af5bd29e26c1897
032,7,purpose,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,What secondary storage does,Classified,eccbc79a1be85dd78d264ae571b171b2cd9ab880065a008210694b9222e9f834
032,8,explanation-purpose,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,What secondary storage does,Classified,930cdd2927c783132372784d5a360d46284e711a00a1b2528e19848d199790a0
032,9,media,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,Three main storage media,Classified,92f0aa462ffb2fababdd7f6f9db68449fefcd2ff888b4bbadd7962748da8833a
032,10,explanation-media,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,Three main storage media,Classified,ff1f188ecdf4e816f0feb968f51f043576275dc17581766d4646f62927886161
032,11,storage-visual,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,Look at the storage mechanism before comparing performance,Classified,2fd72ab6ae5463c8e5e5dff7450d20f73804f207e5bd5ba16308723ea969f7b7
032,12,explanation-storage-visual,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,Look at the storage mechanism before comparing performance,Classified,b181a8c3f1a12a2cbf9e9b129d07f2059ec35bd9ad22d10aea86dbe733af9a8a
032,13,compare,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,"Compare by scenario, not by favourite brand",Classified,f8de3f4d501b86b8ae5e9bda889d9dadd5e3deac41d4f5e1284301ef51ed9906
032,14,explanation-compare,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,"Compare by scenario, not by favourite brand",Classified,59fe94ae26c17267e7dd273f5b9d6fa46a807e0c4ac823a7264913e2ee63b8f4
032,15,tool,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,Choose the storage medium,Classified,b911466a0b1e8498056d4fa921d77350ad00db008f070474baac6f7a02de5c9d
032,16,examples,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,Choosing storage with reasons,Classified,4e308511e9210139ac674da03425d0eaeb88704adcb3d40376b0d9fb6b418bb8
032,17,practice,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,Practice with instant checking,Classified,5ca5af8f97f67f2f2d8808359cb739057fcf02231c410fb89cfab4555251c617
032,18,debug,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,Fix the weak storage answer,Classified,4879428c80a49049649db1a10cd1aa7664dfb69de16c548a610314efae4b714f
032,19,exam,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,Questions with expandable MS,Classified,f7b7ffbd3fb9e2c1c9f877e2f942b26e32258e68cada491a510a3130159e93de
032,20,summary,remediation-v2-stage3-optional-032,OPTIONAL,EXTEND,,Secondary storage in six exam sentences,Classified,3e2172e114c63a578ddaf2663cec2c074bdfe15bad23946640c55bbd528c734d
032,21,homework,homework,AFTER_CLASS,HOMEWORK,,Clear tasks,Classified,662fe5c0a1416cb4418274e7c48911d3abfbb4ef40c073a40512a26a9c24b10c
033,1,stage2-completion,stage2-completion,CORE,TEACH,,"Logic-gate symbols, functions and representation conversions",Classified,ea5dd6abef0798e25b727e6cc83ff3f92b0297519eb2e4922e34082c6caafbf4
